,CC,SLIC,SORT,CAP,SPAN,STRT,SLIC_State,Facility Latitude,Facility Longitude
1352,US,8039,T,13750,403,1700, CO,39.8328,-104.6833
1353,US,8046,L,4022,328,1700, CO,40.4936,-106.9496
1354,US,8046,P,1868,403,400, CO,40.4936,-106.9496
1355,US,8057,L,5097,328,1700, CO,40.1625,-105.0803
1356,US,8057,P,4200,403,400, CO,40.1625,-105.0803
1357,US,8063,L,5335,328,1700, CO,40.4327,-104.6871
1358,US,8063,P,1800,403,400, CO,40.4327,-104.6871
1359,US,8095,L,14143,328,1700, CO,38.8647,-104.6832
1360,US,8095,P,6880,403,400, CO,38.8647,-104.6832
1361,US,8101,L,2356,328,1700, CO,38.0446,-103.512
1362,US,8101,P,1425,403,400, CO,38.0446,-103.512
1363,US,8102,L,5230,328,1700, CO,38.2173,-104.64619999999998
1364,US,8102,P,1580,403,400, CO,38.2173,-104.64619999999998
1365,US,8105,L,2337,328,1700, CO,38.0869,-102.6196
1366,US,8105,P,1695,403,400, CO,38.0869,-102.6196
1367,US,8109,L,2800,328,1700, CO,37.191,-104.495
1368,US,8109,P,1875,403,400, CO,37.191,-104.495
1369,US,8113,L,2228,328,1700, CO,38.4399,-105.22610000000002
1370,US,8113,P,1590,403,400, CO,38.4399,-105.22610000000002
1373,US,8159,L,6320,328,1700, CO,39.1197,-108.65479999999998
1374,US,8159,N,20000,403,2200, CO,39.1197,-108.65479999999998
1375,US,8159,P,2420,403,400, CO,39.1197,-108.65479999999998
1376,US,8161,L,5742,328,1700, CO,39.5533,-107.3268
1377,US,8161,P,2300,403,400, CO,39.5533,-107.3268
1378,US,8162,L,2407,328,1700, CO,40.5112,-107.5425
1379,US,8162,P,1545,403,400, CO,40.5112,-107.5425
1380,US,8201,L,3307,328,1700, WY,41.3124,-105.5945
1381,US,8201,P,1605,403,400, WY,41.3124,-105.5945
1382,US,8259,L,3578,328,1700, WY,43.0336,-108.4009
1383,US,8259,P,2080,403,400, WY,43.0336,-108.4009
1384,US,8269,N,20000,403,2200, WY,42.8698,-106.3477
1385,US,8269,P,3240,403,400, WY,42.8698,-106.3477
1386,US,8269,T,20000,403,1700, WY,42.8698,-106.3477
1387,US,8293,L,2284,328,1700, WY,41.2671,-110.9919
1388,US,8293,P,1633,403,400, WY,41.2671,-110.9919
1389,US,8321,L,2250,328,1700, ID,42.6568,-111.5949
1390,US,8321,P,1494,403,400, ID,42.6568,-111.5949
1391,US,8329,S,999999,403,300, ID,43.566,-116.2452
1392,US,8329,T,11225,403,1700, ID,43.566,-116.2452
1393,US,8331,L,2121,328,1700, ID,42.55,-113.7571
1394,US,8331,P,1442,403,400, ID,42.55,-113.7571
1395,US,8332,L,3522,328,1700, ID,43.51600000000001,-114.314
1396,US,8332,P,1441,403,400, ID,43.51600000000001,-114.314
1397,US,8339,L,4985,328,1700, ID,42.5905,-114.4575
1398,US,8339,P,1754,403,400, ID,42.5905,-114.4575
1399,US,8342,L,2179,328,1700, ID,45.1764,-113.8974
1400,US,8342,P,1147,403,400, ID,45.1764,-113.8974
1401,US,8346,L,2467,328,1700, ID,43.8562,-111.7668
1402,US,8346,P,1545,403,400, ID,43.8562,-111.7668
1403,US,8349,L,3277,328,1700, ID,43.4924,-112.0496
1404,US,8349,P,2700,403,400, ID,43.4924,-112.0496
1405,US,8351,L,2930,328,1700, ID,45.9331,-116.1278
1406,US,8351,P,1136,403,400, ID,45.9331,-116.1278
1407,US,8361,L,4024,328,1700, ID,44.8978,-116.1005
1408,US,8361,P,1585,403,400, ID,44.8978,-116.1005
1409,US,8362,L,1893,328,1700, ID,44.078,-116.9382
1410,US,8362,P,1800,403,400, ID,44.078,-116.9382
1411,US,8379,N,20000,403,2200, ID,43.631400000000006,-116.25079999999998
1412,US,8379,P,6000,403,400, ID,43.631400000000006,-116.25079999999998
1413,US,8379,T,20000,403,1700, ID,43.631400000000006,-116.25079999999998
1414,US,8383,L,3825,328,1700, ID,48.289,-116.56
1415,US,8383,P,1820,403,400, ID,48.289,-116.56
1416,US,8419,D,40293,478,1100, UT,40.7145,-111.9452
1417,US,8419,N,39359,403,2200, UT,40.7145,-111.9452
1418,US,8419,P,12200,403,400, UT,40.7145,-111.9452
1419,US,8419,S,18554,403,300, UT,40.7145,-111.9452
1420,US,8419,T,60000,403,1700, UT,40.7145,-111.9452
1421,US,8429,S,3880,403,300, UT,40.7764,-111.864
1422,US,8429,T,4800,403,1700, UT,40.7764,-111.864
1424,US,8451,L,2488,328,1700, UT,38.5572,-109.53839999999998
1425,US,8451,P,1375,403,400, UT,38.5572,-109.53839999999998
1426,US,8459,L,5887,328,1700, UT,43.6008,-116.5464
1427,US,8459,P,1875,403,400, UT,43.6008,-116.5464
1428,US,8461,L,4739,328,1700, UT,39.1022,-112.2691
1429,US,8461,P,1608,403,400, UT,39.1022,-112.2691
1430,US,8471,L,2545,328,1700, UT,38.9595,-111.85970000000002
1431,US,8471,P,2325,403,400, UT,38.9595,-111.85970000000002
1432,US,8472,L,5056,328,1700, UT,37.1192,-113.5551
1433,US,8472,P,1640,403,400, UT,37.1192,-113.5551
1434,US,8509,D,128000,478,1100, AZ,33.483000000000004,-112.1255
1435,US,8509,N,128000,403,2200, AZ,33.483000000000004,-112.1255
1436,US,8509,P,16200,403,400, AZ,33.483000000000004,-112.1255
1437,US,8509,S,123999,403,300, AZ,33.483000000000004,-112.1255
1438,US,8509,T,128000,403,1700, AZ,33.483000000000004,-112.1255
1439,US,8519,S,3510,403,300, AZ,33.424,-112.0213
1440,US,8519,T,2790,403,1700, AZ,33.424,-112.0213
1441,US,8521,L,6157,328,1700, AZ,33.3838,-111.7473
1442,US,8521,P,24800,403,400, AZ,33.3838,-111.7473
1443,US,8523,L,4697,328,1700, AZ,32.894,-111.7611
1444,US,8523,P,1398,403,400, AZ,32.894,-111.7611
1445,US,8529,P,15136,403,400, AZ,33.4129,-111.9001
1446,US,8529,T,21947,403,1700, AZ,33.4129,-111.9001
1447,US,8531,L,1402,328,1700, AZ,33.4692,-112.193675
1448,US,8531,P,4858,403,400, AZ,33.4692,-112.193675
1450,US,8551,L,3145,328,1700, AZ,32.8313,-109.7139
1451,US,8551,P,1783,403,400, AZ,32.8313,-109.7139
1452,US,8552,L,3165,328,1700, AZ,34.231,-111.3338
1453,US,8552,P,1801,403,400, AZ,34.231,-111.3338
1454,US,8565,L,3353,328,1700, AZ,31.3582,-110.9521
1455,US,8565,P,2800,403,400, AZ,31.3582,-110.9521
1457,US,8579,L,3803,328,1700, AZ,32.1997,-110.9578
1458,US,8579,P,10605,403,400, AZ,32.1997,-110.9578
1459,US,8601,L,3077,328,1700, AZ,34.9237,-110.1456
1460,US,8601,P,1351,403,400, AZ,34.9237,-110.1456
1461,US,8602,L,1794,328,1700, AZ,36.9077,-111.466
1462,US,8602,P,1229,403,400, AZ,36.9077,-111.466
1463,US,8631,L,7493,328,1700, AZ,34.5702,-111.8543
1464,US,8631,P,1154,403,400, AZ,34.5702,-111.8543
1465,US,8641,L,2466,328,1700, AZ,34.4962,-114.3527
1466,US,8641,P,1780,403,400, AZ,34.4962,-114.3527
1467,US,8644,L,1987,328,1700, AZ,35.1064,-114.6148
1468,US,8644,P,1152,403,400, AZ,35.1064,-114.6148
1469,US,8701,L,2158,328,1700, NM,36.0142,-106.9647
1470,US,8701,P,1533,403,400, NM,36.0142,-106.9647
1471,US,8711,A,1089999,150,900, NM,35.1024,-106.6581
1472,US,8711,L,6287,328,1700, NM,35.1024,-106.6581
1473,US,8711,P,6000,403,400, NM,35.1024,-106.6581
1474,US,8719,D,58000,478,1100, NM,35.1239,-106.6174
1475,US,8719,N,58000,403,2200, NM,35.1239,-106.6174
1476,US,8719,P,3734,403,400, NM,35.1239,-106.6174
1477,US,8719,S,58000,403,300, NM,35.1239,-106.6174
1478,US,8719,T,58000,403,1700, NM,35.1239,-106.6174
1479,US,8729,S,1980,403,300, NM,35.0293,-106.629
1480,US,8729,T,1980,403,1700, NM,35.0293,-106.629
1481,US,8751,L,5513,328,1700, NM,36.0106,-106.0885
1482,US,8751,P,2350,403,400, NM,36.0106,-106.0885
1483,US,8771,L,3638,328,1700, NM,35.5983,-105.2253
1484,US,8771,P,1740,403,400, NM,35.5983,-105.2253
1485,US,8801,L,2577,328,1700, NM,32.7775,-108.2739
1486,US,8801,P,1770,403,400, NM,32.7775,-108.2739
1487,US,8802,L,3079,328,1700, NM,32.2697,-107.7611
1488,US,8802,P,1712,403,400, NM,32.2697,-107.7611
1489,US,8821,L,6907,328,1700, NM,32.4376,-104.2541
1490,US,8821,P,1413,403,400, NM,32.4376,-104.2541
1491,US,8822,L,2667,328,1700, NM,32.7065,-103.132
1492,US,8822,P,1500,403,400, NM,32.7065,-103.132
1493,US,8909,L,14707,328,1700, NV,36.0606,-115.1574
1494,US,8909,P,10584,403,400, NV,36.0606,-115.1574
1495,US,8919,L,12942,328,1700, NV,36.1785,-115.1607
1496,US,8919,P,10300,403,400, NV,36.1785,-115.1607
1497,US,8939,L,2068,328,1700, OR,45.3255,-118.0803
1498,US,8939,P,1845,403,400, OR,45.3255,-118.0803
1499,US,8939,S,99999,403,300, OR,45.3255,-118.0803
1500,US,8941,L,5415,328,1700, NV,39.4893,-118.8542
1501,US,8941,P,1908,403,400, NV,39.4893,-118.8542
1502,US,8941,S,95000,403,300, NV,39.4893,-118.8542
1503,US,8944,L,940000,328,1700, NV,40.9605,-117.7466
1504,US,8951,L,910000,328,1700, NV,39.4893,-118.8542
1505,US,8959,D,81000,478,1100, NV,39.5328,-119.7573
1506,US,8959,P,1019999,403,400, NV,39.5328,-119.7573
1507,US,8959,S,81000,403,300, NV,39.5328,-119.7573
1508,US,8959,T,81000,403,1700, NV,39.5328,-119.7573
1509,US,8971,L,1029999,328,1700, NV,39.5328,-119.7573
1510,US,8979,T,2040,403,1700, NV,39.5103,-119.7777
1511,US,9003,L,4409,328,1700, CA,34.0526,-118.4314
1512,US,9003,P,1700,403,400, CA,34.0526,-118.4314
1513,US,9009,P,24941,403,400, CA,34.0469,-118.2691
1514,US,9009,T,20000,403,1700, CA,34.0469,-118.2691
1515,US,9019,N,39000,403,2200, CA,34.0667,-118.2211
1516,US,9019,P,29666,403,400, CA,34.0667,-118.2211
1517,US,9019,T,39000,403,1700, CA,34.0667,-118.2211
1518,US,9029,D,135000,478,1100, CA,34.0101,-118.2052
1519,US,9029,N,135000,403,2200, CA,34.0101,-118.2052
1520,US,9029,S,49992,403,300, CA,34.0101,-118.2052
1521,US,9029,T,135000,403,1700, CA,34.0101,-118.2052
1522,US,9069,N,72000,403,2200, CA,33.8823,-118.0516
1523,US,9069,P,43978,403,400, CA,33.8823,-118.0516
1524,US,9069,T,72000,403,1700, CA,33.8823,-118.0516
1526,US,9089,P,12603,403,400, CA,33.8757,-118.3091
1527,US,9089,T,34000,403,1700, CA,33.8757,-118.3091
1528,US,9132,L,8253,328,1700, CA,34.2,-118.9238
1529,US,9132,P,11453,403,400, CA,34.2,-118.9238
1530,US,9139,N,43000,403,2200, CA,34.296,-118.41
1531,US,9139,P,17435,403,400, CA,34.296,-118.41
1532,US,9139,T,43000,403,1700, CA,34.296,-118.41
1533,US,9141,L,770000,328,1700, CA,34.1945,-118.3611
1534,US,9149,P,19903,403,400, CA,34.2138,-118.4815
1535,US,9149,T,23192,403,1700, CA,34.2138,-118.4815
1537,US,9169,D,28049,478,1100, CA,34.0484,-117.5861
1538,US,9169,M,144000,400,600, CA,34.0484,-117.5861
1539,US,9169,N,57204,403,2200, CA,34.0484,-117.5861
1540,US,9169,P,39452,403,400, CA,34.0484,-117.5861
1541,US,9169,S,38029,403,300, CA,34.0484,-117.5861
1542,US,9169,T,144000,403,1700, CA,34.0484,-117.5861
1543,US,9179,P,32632,403,400, CA,34.0648,-117.98449999999998
1544,US,9179,T,49000,403,1700, CA,34.0648,-117.98449999999998
1545,US,9209,P,15389,403,400, CA,33.1419,-117.1856
1546,US,9209,T,20000,403,1700, CA,33.1419,-117.1856
1547,US,9219,P,18403,403,400, CA,32.8291,-117.1514
1548,US,9219,T,37000,403,1700, CA,32.8291,-117.1514
1549,US,9221,L,4554,328,1700, CA,32.7926,-115.5762
1550,US,9221,P,1840,403,400, CA,32.7926,-115.5762
1551,US,9222,L,2138,328,1700, CA,33.6113,-114.6099
1552,US,9222,P,1070,403,400, CA,33.6113,-114.6099
1553,US,9223,L,5382,328,1700, CA,34.1164,-116.4576
1554,US,9223,P,2160,403,400, CA,34.1164,-116.4576
1555,US,9231,L,3726,328,1700, CA,33.7535,-117.1805
1556,US,9231,P,5330,403,400, CA,33.7535,-117.1805
1557,US,9232,L,2429,328,1700, CA,34.8832,-116.9825
1558,US,9232,P,1000,403,400, CA,34.8832,-116.9825
1559,US,9234,L,4632,328,1700, CA,34.4749,-117.2831
1560,US,9234,P,3000,403,400, CA,34.4749,-117.2831
1561,US,9259,L,10493,328,1700, CA,32.6549,-116.9684
1562,US,9259,P,19961,403,400, CA,32.6549,-116.9684
1563,US,9259,S,124999,403,300, CA,32.6549,-116.9684
1564,US,9269,P,21612,403,400, CA,33.5918,-117.7292
1565,US,9269,T,44819,403,1700, CA,33.5918,-117.7292
1566,US,9279,P,24967,403,400, CA,33.814,-117.8935
1567,US,9279,T,47435,403,1700, CA,33.814,-117.8935
1568,US,9341,L,5149,328,1700, CA,34.9187,-120.4391
1569,US,9341,P,3800,403,400, CA,34.9187,-120.4391
1570,US,9351,L,1752,328,1700, CA,35.6223,-117.6843
1571,US,9351,P,1600,403,400, CA,35.6223,-117.6843
1572,US,9352,L,3452,328,1700, CA,37.3757,-118.4541
1573,US,9352,P,840000,403,400, CA,37.3757,-118.4541
1574,US,9353,L,2592,328,1700, CA,35.0552,-118.1563
1575,US,9353,P,1675,403,400, CA,35.0552,-118.1563
1576,US,9379,P,20665,403,400, CA,36.7647,-119.8296
1577,US,9379,T,31000,403,1700, CA,36.7647,-119.8296
1578,US,9391,L,2171,328,1700, CA,36.5747,-121.8102
1579,US,9391,P,4480,403,400, CA,36.5747,-121.8102
1580,US,9409,P,25354,403,400, CA,37.4062,-121.9906
1581,US,9409,T,20000,403,1700, CA,37.4062,-121.9906
1582,US,9411,P,1149999,403,400, CA,37.7645,-122.40569999999998
1583,US,9419,P,26877,403,400, CA,37.7645,-122.4057
1584,US,9419,T,36915,403,1700, CA,37.7645,-122.4057
1585,US,9444,L,2732,328,1700, CA,38.2494,-122.2741
1586,US,9444,P,2500,403,400, CA,38.2494,-122.2741
1587,US,9449,N,29817,403,2200, CA,37.6591,-122.3825
1588,US,9449,P,11054,403,400, CA,37.6591,-122.3825
1589,US,9449,T,42987,403,1700, CA,37.6591,-122.3825
1590,US,9452,L,2259,328,1700, CA,37.9985,-122.0494
1591,US,9452,P,6080,403,400, CA,37.9985,-122.0494
1592,US,9453,L,2597,328,1700, CA,38.2094,-122.1416
1593,US,9453,P,4280,403,400, CA,38.2094,-122.1416
1594,US,9459,L,7194,328,1700, CA,37.7721,-121.9708
1595,US,9459,P,9116,403,400, CA,37.7721,-121.9708
1596,US,9469,N,35000,403,2200, CA,37.8052,-122.311
1597,US,9469,P,11516,403,400, CA,37.8052,-122.311
1598,US,9469,T,35000,403,1700, CA,37.8052,-122.311
1601,US,9479,S,15485,403,300, CA,37.7149,-122.2145
1602,US,9479,T,20066,403,1700, CA,37.7149,-122.2145
1603,US,9489,D,64000,478,1100, CA,37.9955,-122.3503
1604,US,9489,N,64000,403,2200, CA,37.9955,-122.3503
1605,US,9489,P,9706,403,400, CA,37.9955,-122.3503
1606,US,9489,T,64000,403,1700, CA,37.9955,-122.3503
1607,US,9491,P,6038,403,400, CA,38.2275,-122.5885
1608,US,9499,L,5178,328,1700, CA,38.2275,-122.5885
1609,US,9499,P,9555,403,400, CA,38.2275,-122.5885
1610,US,9519,P,12334,403,400, CA,37.3092,-121.8604
1611,US,9519,T,14024,403,1700, CA,37.3092,-121.8604
1612,US,9531,L,7025,328,1700, CA,37.2839,-120.4874
1613,US,9531,P,3075,403,400, CA,37.2839,-120.4874
1614,US,9532,L,4800,328,1700, CA,38.0511,-120.5313
1615,US,9532,P,1520,403,400, CA,38.0511,-120.5313
1616,US,9545,L,3570,328,1700, CA,39.037,-122.9302
1617,US,9545,P,1129,403,400, CA,39.037,-122.9302
1618,US,9546,L,3296,328,1700, CA,39.4072,-123.8095
1619,US,9546,P,996,403,400, CA,39.4072,-123.8095
1620,US,9549,L,5087,328,1700, CA,39.1394,-123.2023
1621,US,9549,P,1780,403,400, CA,39.1394,-123.2023
1622,US,9551,P,1099999,403,400, CA,31.35105,-93.1059
1623,US,9556,L,5770,328,1700, CA,38.5663,-121.3297
1624,US,9556,P,9300,403,400, CA,38.5663,-121.3297
1625,US,9559,L,4137,328,1700, CA,41.8014,-124.1412
1626,US,9559,P,3760,403,400, CA,41.8014,-124.1412
1627,US,9569,S,1840,403,300, CA,38.5584,-121.3089
1628,US,9569,T,2220,403,1700, CA,38.5584,-121.3089
1629,US,9571,L,6070,328,1700, CA,38.9062,-120.0112
1630,US,9571,P,1642,403,400, CA,38.9062,-120.0112
1631,US,9579,L,3907,328,1700, CA,38.7994,-121.223
1632,US,9579,P,13090,403,400, CA,38.7994,-121.223
1633,US,9589,D,31000,478,1100, CA,38.5715,-121.5462
1634,US,9589,N,31000,403,2200, CA,38.5715,-121.5462
1635,US,9589,P,9794,403,400, CA,38.5715,-121.5462
1636,US,9589,T,31000,403,1700, CA,38.5715,-121.5462
1637,US,9591,L,4583,328,1700, CA,39.7075,-121.8182
1638,US,9591,P,7125,403,400, CA,39.7075,-121.8182
1639,US,9592,L,1855,328,1700, CA,39.9273,-120.92109999999998
1640,US,9592,P,1659,403,400, CA,39.9273,-120.92109999999998
1641,US,9593,L,6390,328,1700, CA,39.2192,-121.0136
1642,US,9593,P,2025,403,400, CA,39.2192,-121.0136
1643,US,9601,L,3655,328,1700, CA,41.7113,-122.6472
1644,US,9601,P,2060,403,400, CA,41.7113,-122.6472
1645,US,9603,P,1239999,403,400, CA,31.11525,-90.407475
1646,US,9604,P,1069999,403,400, CA,31.11525,-90.407475
1647,US,9609,P,2940,403,400, CA,41.487,-120.5433
1648,US,9609,T,3994,403,1700, CA,41.487,-120.5433
1649,US,9611,P,1239999,403,400, CA,41.487,-120.5433
1650,US,9629,L,7282,328,1700, OR,42.2462,-121.7931
1651,US,9629,S,99999,403,300, OR,42.2462,-121.7931
1654,US,9683,L,2509,328,1700, HI,19.7249,-155.0886
1655,US,9683,P,1240,403,400, HI,19.7249,-155.0886
1656,US,9684,L,3410,328,1700, HI,21.9815,-159.3479
1657,US,9684,P,1010,403,400, HI,21.9815,-159.3479
1658,US,9689,N,1179999,403,2200, HI,21.3213,-157.9122
1659,US,9689,P,15027,403,400, HI,21.3213,-157.9122
1660,US,9701,L,5097,328,1700, OR,45.603,-121.1835
1661,US,9701,P,2725,403,400, OR,45.603,-121.1835
1662,US,9709,P,11394,403,400, OR,45.3791,-122.786
1663,US,9709,T,20000,403,1700, OR,45.3791,-122.786
1664,US,9711,L,2178,328,1700, OR,45.4269,-123.8083
1665,US,9711,P,1708,403,400, OR,45.4269,-123.8083
1666,US,9719,S,23625,403,300, OR,45.5841,-122.6064
1667,US,9719,T,17713,403,1700, OR,45.5841,-122.6064
1668,US,9729,D,86000,478,1100, OR,45.5714,-122.7174
1669,US,9729,L,52657,328,1700, OR,45.5714,-122.7174
1670,US,9729,M,1059999,400,600, OR,45.5714,-122.7174
1671,US,9729,N,86000,403,2200, OR,45.5714,-122.7174
1672,US,9729,P,28686,403,400, OR,45.5714,-122.7174
1673,US,9729,T,86000,403,1700, OR,45.5714,-122.7174
1674,US,9731,L,5739,328,1700, OR,44.6361,-123.0904
1675,US,9731,P,2940,403,400, OR,44.6361,-123.0904
1676,US,9732,L,4480,328,1700, OR,44.6917,-124.0612
1677,US,9732,P,1690,403,400, OR,44.6917,-124.0612
1678,US,9741,L,1139999,328,1700, OR,43.1488,-123.374
1679,US,9742,L,5071,328,1700, OR,34.73192,-99.39744
1680,US,9742,P,2450,403,400, OR,34.73192,-99.39744
1681,US,9744,L,1965,328,1700, OR,42.0423,-124.2557
1682,US,9744,P,1627,403,400, OR,42.0423,-124.2557
1683,US,9745,L,2261,328,1700, OR,44.0507,-124.0983
1684,US,9745,P,1081,403,400, OR,44.0507,-124.0983
1685,US,9749,N,20000,403,2200, OR,43.1488,-123.374
1686,US,9749,P,7200,403,400, OR,43.1488,-123.374
1687,US,9749,T,20000,403,1700, OR,43.1488,-123.374
1688,US,9751,L,5426,328,1700, OR,42.4376,-123.2882
1689,US,9751,P,2100,403,400, OR,42.4376,-123.2882
1690,US,9769,L,4108,328,1700, OR,44.0405,-123.0317
1691,US,9769,P,4920,403,400, OR,44.0405,-123.0317
1692,US,9771,L,3717,328,1700, OR,43.5907,-119.0551
1693,US,9771,P,1521,403,400, OR,43.5907,-119.0551
1694,US,9779,L,3534,328,1700, OR,44.4194,-118.9645
1695,US,9779,P,1373,403,400, OR,44.4194,-118.9645
1696,US,9779,S,116999,403,300, OR,44.4194,-118.9645
1697,US,9781,L,2460,328,1700, OR,44.7898,-117.8096
1698,US,9781,P,1718,403,400, OR,44.7898,-117.8096
1699,US,9784,L,1215,328,1700, OR,45.4181,-117.2819
1700,US,9784,P,1281,403,400, OR,45.4181,-117.2819
1701,US,9789,N,20000,403,2200, OR,45.8349,-119.3361
1702,US,9789,P,3480,403,400, OR,45.8349,-119.3361
1703,US,9789,S,1099999,403,300, OR,45.8349,-119.3361
1704,US,9789,T,20000,403,1700, OR,45.8349,-119.3361
1705,US,9799,L,6242,328,1700, OR,44.0593,-122.9886
1706,US,9799,P,2500,403,400, OR,44.0593,-122.9886
1707,US,9809,L,14085,328,1700, WA,47.4516,-122.2544
1708,US,9809,P,7920,403,400, WA,47.4516,-122.2544
1709,US,9816,L,840000,328,1700, WA,47.82040000000001,-122.192275
1710,US,9819,P,13242,403,400, WA,47.5633,-122.324
1711,US,9819,T,26219,403,1700, WA,47.5633,-122.324
1712,US,9821,L,4861,328,1700, WA,48.4555,-122.3269
1713,US,9821,P,2625,403,400, WA,48.4555,-122.3269
1714,US,9822,L,5274,328,1700, WA,48.7861,-122.4466
1715,US,9822,P,4200,403,400, WA,48.7861,-122.4466
1716,US,9823,L,4941,328,1700, WA,48.2545,-122.1374
1717,US,9823,P,2450,403,400, WA,48.2545,-122.1374
1719,US,9829,N,35000,403,2200, WA,47.6754,-122.1019
1720,US,9829,P,9047,403,400, WA,47.6754,-122.1019
1721,US,9829,T,35000,403,1700, WA,47.6754,-122.1019
1722,US,9831,L,4207,328,1700, WA,47.5545,-122.7029
1723,US,9831,P,3735,403,400, WA,47.5545,-122.7029
1724,US,9832,L,2533,328,1700, WA,48.0495,-122.82160000000002
1725,US,9832,P,1299,403,400, WA,48.0495,-122.82160000000002
1726,US,9835,P,980000,403,400, WA,48.4555,-122.3269
1727,US,9839,S,4590,403,300, WA,47.5332,-122.2983
1728,US,9839,T,4482,403,1700, WA,47.5332,-122.2983
1729,US,9849,L,3501,328,1700, WA,47.2391,-122.3623
1730,US,9849,P,9440,403,400, WA,47.2391,-122.3623
1731,US,9851,L,4243,328,1700, WA,46.9981,-123.4464
1732,US,9851,P,2575,403,400, WA,46.9981,-123.4464
1733,US,9852,L,5234,328,1700, WA,46.6124,-122.9185
1734,US,9852,P,1660,403,400, WA,46.6124,-122.9185
1735,US,9859,L,3585,328,1700, WA,47.9074,-122.2465
1736,US,9859,P,4500,403,400, WA,47.9074,-122.2465
1737,US,9859,S,950000,403,300, WA,47.9074,-122.2465
1738,US,9876,P,770000,403,400, WA,47.2553,-122.2525
1739,US,9879,L,5594,328,1700, WA,45.6703,-122.6364
1740,US,9879,P,5850,403,400, WA,45.6703,-122.6364
1741,US,9882,L,3398,328,1700, WA,48.2829,-119.7048
1742,US,9882,P,1379,403,400, WA,48.2829,-119.7048
1743,US,9889,L,5286,328,1700, WA,47.1138,-119.2965
1744,US,9889,N,20000,403,2200, WA,47.1138,-119.2965
1745,US,9889,P,1105,403,400, WA,47.1138,-119.2965
1746,US,9891,L,2820,328,1700, WA,46.9935,-120.5497
1747,US,9891,P,1144,403,400, WA,46.9935,-120.5497
1748,US,9899,L,4897,328,1700, WA,47.2553,-122.2525
1749,US,9899,P,6590,403,400, WA,47.2553,-122.2525
1750,US,9911,L,3788,328,1700, WA,48.5389,-117.9083
1751,US,9911,P,3050,403,400, WA,48.5389,-117.9083
1752,US,9913,L,2197,328,1700, WA,47.9403,-119.0054
1753,US,9913,P,1484,403,400, WA,47.9403,-119.0054
1754,US,9929,D,44000,478,1100, WA,47.6659,-117.3121
1755,US,9929,N,44000,403,2200, WA,47.6659,-117.3121
1756,US,9929,P,11801,403,400, WA,47.6659,-117.3121
1757,US,9929,S,870000,403,300, WA,47.6659,-117.3121
1758,US,9929,T,44000,403,1700, WA,47.6659,-117.3121
1759,US,9931,L,3506,328,1700, WA,46.0945,-118.2741
1760,US,9931,P,1710,403,400, WA,46.0945,-118.2741
1761,US,9939,S,780000,403,300, WA,46.563,-120.4813
1762,US,9949,S,2325,403,300, WA,47.6291,-117.5162
1763,US,9949,T,2250,403,1700, WA,47.6291,-117.5162
1764,US,9954,P,940000,403,400, AK,61.1943,-150.0046
1765,US,9961,L,2140,328,1700, AK,60.5578,-151.2568
1766,US,9961,P,1270,403,400, AK,60.5578,-151.2568
1767,US,9962,L,4628,328,1700, AK,58.3585,-134.5857
1768,US,9962,P,1800,403,400, AK,58.3585,-134.5857
1769,US,9963,P,1159999,403,400, AK,61.1943,-150.0046
1770,US,9964,L,4371,328,1700, AK,36.900533333333335,-87.78513333333332
1771,US,9964,P,1359,403,400, AK,36.900533333333335,-87.78513333333332
1772,US,9965,L,1039999,328,1700, AK,57.7652,-152.5141
1773,US,9965,P,900000,403,400, AK,57.7652,-152.5141
1778,US,9969,D,20000,478,1100, AK,61.1943,-150.0046
1779,US,9969,M,1249999,400,600, AK,61.1943,-150.0046
1780,US,9969,N,20000,403,2200, AK,61.1943,-150.0046
1781,US,9969,S,20000,403,300, AK,61.1943,-150.0046
1782,US,9969,T,20000,403,1700, AK,61.1943,-150.0046
